Date,open,high,low,close,volume
1990-12-07,0.29607329838416774,0.308710588600484,0.29607329838416774,0.3069053888320923,407599248.8761158
1990-12-10,0.30510007953134255,0.3069053028979863,0.29968445763883417,0.3014896810054779,309833123.18637764
1990-12-11,0.2978793191208879,0.2996845187519452,0.2888524532318115,0.2888524532318115,430129823.75862026
1990-12-12,0.2870473157652876,0.2888525400425974,0.2816308716142021,0.2861447036266327,299654758.6698347
1990-12-13,0.2852419965409369,0.2960732412692908,0.2852419965409369,0.29426804184913635,198731329.38193116
1990-12-14,0.29065761160541637,0.2924628109802343,0.2852419893772496,0.287949800491333,107653640.40243462
1990-12-17,0.2816308501287579,0.2924629180779538,0.2816308501287579,0.28975510597229004,162103557.12342665
1990-12-18,0.2960732770309943,0.306905366697695,0.2942680773927958,0.30510014295578003,273233042.0465541
1990-12-19,0.30690527829002784,0.30690527829002784,0.2969766228807106,0.30239224433898926,173915907.12869337
1990-12-20,0.29787934643281233,0.32134788383327667,0.29787934643281233,0.3177374601364136,495893486.2539042
1990-12-21,0.3195427153468071,0.326764382974574,0.31412709132272676,0.3249591588973999,427969469.1709878
1990-12-24,0.32315392725999964,0.3249591270565719,0.3177374601364136,0.3177374601364136,72604567.11614688
1990-12-26,0.3177375336838168,0.31954275800196685,0.310516708722389,0.31593233346939087,127442242.32402252
1990-12-27,0.3123218635373381,0.3177374874971184,0.3123218635373381,0.3141270875930786,120739875.29544543
1990-12-28,0.3123219153009539,0.31412713965588873,0.30871067116817025,0.31051671504974365,79043823.14055996
1990-12-31,0.31051671504974365,0.3123219153009539,0.30871067116817025,0.31051671504974365,54740755.58420349
1991-01-02,0.3087106200030749,0.3177374874971184,0.3032949960432946,0.3141270875930786,191627296.0589946
1991-01-03,0.31412713965588873,0.319542764513244,0.31051671504974365,0.31051671504974365,185686514.45195663
1991-01-04,0.310516612260801,0.31954265873644905,0.310516612260801,0.31232181191444397,174982144.32931376
1991-01-07,0.310516612260801,0.32676432508482145,0.310516612260801,0.31232181191444397,384279400.53327453
1991-01-08,0.3159322353254465,0.3168348472041263,0.3069053693234312,0.31232181191444397,270394218.91217
1991-01-09,0.31954273666417266,0.3321800291590801,0.3159323123726865,0.32676440477371216,577734511.0071747
1991-01-10,0.3303748049849287,0.34120689738672333,0.3303748049849287,0.34030428528785706,538240291.7601339
1991-01-11,0.3394016921520233,0.3412068922186911,0.33218002415135295,0.3394016921520233,380388051.82403094
1991-01-14,0.33217992055437956,0.3375963626954338,0.33217992055437956,0.3339851200580597,260686858.233941
1991-01-15,0.33579130561103554,0.33759650588035583,0.3321800614420232,0.33759650588035583,237463816.6811928
1991-01-16,0.3394016689069123,0.3610658277949007,0.3375964448601594,0.35925978422164917,482987199.3944964
1991-01-17,0.3791188140702647,0.3809240143509097,0.3538442264655804,0.3700919449329376,731556941.2722349
1991-01-18,0.35203889601498256,0.366481384757713,0.35023367229811225,0.3628709614276886,1166243001.0805748
1991-01-21,0.3592598148606753,0.3718971073773179,0.3592598148606753,0.3664814829826355,400979877.0841659
1991-01-22,0.3682867205485676,0.3791188140702647,0.36467631998727756,0.3700919449329376,528851358.88518685
1991-01-23,0.37009190810894965,0.37731357624707884,0.36828668390419866,0.37370315194129944,302008914.2060021
1991-01-24,0.37189701691748217,0.38092388294074364,0.37189701691748217,0.3764108717441559,289241218.7404322
1991-01-25,0.3755082890870939,0.38724296756229676,0.3755082890870939,0.3863403797149658,276722689.91581863
1991-01-28,0.384534288988495,0.3989776210667414,0.384534288988495,0.39356115460395813,338138191.13652337
1991-01-29,0.3917559594817558,0.39356115907862027,0.3773134708693508,0.3881455361843109,266516813.52370694
1991-01-30,0.3845343775719029,0.40258813706550595,0.3845343775719029,0.40078291296958923,416392617.210638
1991-01-31,0.40078291296958923,0.4043933370577015,0.39536646936276054,0.40078291296958923,299945594.7581369
